BCV	text	func_morph	form_morph	strongs	lemma	normalized
Matt 22:8	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
Matt 22:8	ἦσαν	V-IAI-3P	V-IAI-3P	1510&5707	εἰμί	ἦσαν	
Matt 22:8	ἄξιοι·	A-NPM	A-NPM	514	ἄξιος	ἄξιοι	
Matt 22:9	πορεύεσθε	V-PNM-2P	V-PNM-2P	4198&5737	πορεύομαι	πορεύεσθε	
Matt 22:9	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
Matt 22:9	ἐπὶ	PREP	PREP	1909	ἐπί	ἐπί	
Matt 22:9	τὰς	T-APF	T-APF	3588	ὁ	τάς	
Matt 22:9	διεξόδους	N-APF	N-APF	1327	διέξοδος	διεξόδους	
Matt 22:9	τῶν	T-GPF	T-GPF	3588	ὁ	τῶν	
Matt 22:9	ὁδῶν,	N-GPF	N-GPF	3598	ὁδός	ὁδῶν	
Matt 22:9	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:9	ὅσους	K-APM	K-APM	3745	ὅσος	ὅσους	
Matt 22:9	ἐὰν	COND	COND	1437	ἐάν	ἐάν	
Matt 22:9	εὕρητε	V-2AAS-2P	V-2AAS-2P	2147&5632	εὑρίσκω	εὕρητε	
Matt 22:9	καλέσατε	V-AAM-2P	V-AAM-2P	2564&5657	καλέω	καλέσατε	
Matt 22:9	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 22:9	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
Matt 22:9	γάμους.	N-APM	N-APM	1062	γάμος	γάμους	
Matt 22:10	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:10	ἐξελθόντες	V-2AAP-NPM	V-2AAP-NPM	1831&5631	ἐξέρχομαι	ἐξελθόντες	
Matt 22:10	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
Matt 22:10	δοῦλοι	N-NPM	N-NPM	1401	δοῦλος (II)	δοῦλοι	
Matt 22:10	ἐκεῖνοι	D-NPM	D-NPM	1565	ἐκεῖνος	ἐκεῖνοι	
Matt 22:10	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 22:10	τὰς	T-APF	T-APF	3588	ὁ	τάς	
Matt 22:10	ὁδοὺς	N-APF	N-APF	3598	ὁδός	ὁδούς	
Matt 22:10	συνήγαγον	V-2AAI-3P	V-2AAI-3P	4863&5627	συνάγω	συνήγαγον	
Matt 22:10	πάντας	A-APM	A-APM	3956	πᾶς	πάντας	
Matt 22:10	οὓς	R-APM	R-APM	3739	ὅς	οὕς	
Matt 22:10	εὗρον,	V-2AAI-3P	V-2AAI-3P	2147&5627	εὑρίσκω	εὗρον	
Matt 22:10	πονηρούς	A-APM	A-APM	4190	πονηρός	πονηρούς	
Matt 22:10	τε	PRT	PRT	5037	τέ	τε	
Matt 22:10	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:10	ἀγαθούς·	A-APM	A-APM	18	ἀγαθός	ἀγαθούς	
Matt 22:10	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:10	ἐπλήσθη	V-API-3S	V-API-3S	4130&5681	πίμπλημι	ἐπλήσθη	
Matt 22:10	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 22:10	νυμφὼν	N-NSM	N-NSM	3567	νυμφών	νυμφών	
Matt 22:10	ἀνακειμένων.	V-PNP-GPM	V-PNP-GPM	345&5740	ἀνάκειμαι	ἀνακειμένων	
Matt 22:11	εἰσελθὼν	V-2AAP-NSM	V-2AAP-NSM	1525&5631	εἰσέρχομαι	εἰσελθών	
Matt 22:11	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 22:11	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 22:11	βασιλεὺς	N-NSM	N-NSM	935	βασιλεύς	βασιλεύς	
Matt 22:11	θεάσασθαι	V-ADN	V-ADN	2300&5664	θεάομαι	θεάσασθαι	
Matt 22:11	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
Matt 22:11	ἀνακειμένους	V-PNP-APM	V-PNP-APM	345&5740	ἀνάκειμαι	ἀνακειμένους	
Matt 22:11	εἶδεν	V-2AAI-3S	V-2AAI-3S	3708&5627	ὁράω	εἶδεν	
Matt 22:11	ἐκεῖ	ADV	ADV	1563	ἐκεῖ	ἐκεῖ	
Matt 22:11	ἄνθρωπον	N-ASM	N-ASM	444	ἄνθρωπος	ἄνθρωπον	
Matt 22:11	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
Matt 22:11	ἐνδεδυμένον	V-RMP-ASM	V-RMP-ASM	1746&5765	ἐνδύω	ἐνδεδυμένον	
Matt 22:11	ἔνδυμα	N-ASN	N-ASN	1742	ἔνδυμα	ἔνδυμα	
Matt 22:11	γάμου·	N-GSM	N-GSM	1062	γάμος	γάμου	
Matt 22:12	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:12	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
Matt 22:12	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
Matt 22:12	Ἑταῖρε,	N-VSM	N-VSM	2083	ἑταῖρος	Ἑταῖρε	
Matt 22:12	πῶς	ADV-I	ADV-I	4459	πῶς	πῶς	
Matt 22:12	εἰσῆλθες	V-2AAI-2S	V-2AAI-2S	1525&5627	εἰσέρχομαι	εἰσῆλθες	
Matt 22:12	ὧδε	ADV	ADV	5602	ὧδε	ὧδε	
Matt 22:12	μὴ	PRT-N	PRT-N	3361	μή	μή	
Matt 22:12	ἔχων	V-PAP-NSM	V-PAP-NSM	2192&5723	ἔχω	ἔχων	
Matt 22:12	ἔνδυμα	N-ASN	N-ASN	1742	ἔνδυμα	ἔνδυμα	
Matt 22:12	γάμου;	N-GSM	N-GSM	1062	γάμος	γάμου	
Matt 22:12	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 22:12	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 22:12	ἐφιμώθη.	V-API-3S	V-API-3S	5392&5681	φιμόω	ἐφιμώθη	
Matt 22:13	τότε	ADV	ADV	5119	τότε	τότε	
Matt 22:13	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 22:13	βασιλεὺς	N-NSM	N-NSM	935	βασιλεύς	βασιλεύς	
Matt 22:13	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
Matt 22:13	τοῖς	T-DPM	T-DPM	3588	ὁ	τοῖς	
Matt 22:13	διακόνοις	N-DPM	N-DPM	1249	διάκονος	διακόνοις	
Matt 22:13	Δήσαντες	V-AAP-NPM	V-AAP-NPM	1210&5660	δέω	Δήσαντες	
Matt 22:13	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
Matt 22:13	πόδας	N-APM	N-APM	4228	πούς	πόδας	
Matt 22:13	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:13	χεῖρας	N-APF	N-APF	5495	χείρ	χεῖρας	
Matt 22:13	ἐκβάλετε	V-2AAM-2P	V-2AAM-2P	1544&5628	ἐκβάλλω	ἐκβάλετε	
Matt 22:13	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
Matt 22:13	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 22:13	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
Matt 22:13	σκότος	N-ASN	N-ASN	4655	σκότος	σκότος	
Matt 22:13	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
Matt 22:13	ἐξώτερον·	A-ASN-C	A-ASN-C	1857	ἐξώτερος	ἐξώτερον	
Matt 22:13	ἐκεῖ	ADV	ADV	1563	ἐκεῖ	ἐκεῖ	
Matt 22:13	ἔσται	V-FDI-3S	V-FDI-3S	1510&5695	εἰμί	ἔσται	
Matt 22:13	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 22:13	κλαυθμὸς	N-NSM	N-NSM	2805	κλαυθμός	κλαυθμός	
Matt 22:13	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:13	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 22:13	βρυγμὸς	N-NSM	N-NSM	1030	βρυγμός	βρυγμός	
Matt 22:13	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
Matt 22:13	ὀδόντων.	N-GPM	N-GPM	3599	ὀδούς	ὀδόντων	
Matt 22:14	Πολλοὶ	A-NPM	A-NPM	4183	πολύς	Πολλοί	
Matt 22:14	γάρ	CONJ	CONJ	1063	γάρ	γάρ	
Matt 22:14	εἰσιν	V-PAI-3P	V-PAI-3P	1510&5719	εἰμί	εἰσιν	
Matt 22:14	κλητοὶ,	A-NPM	A-NPM	2822	κλητός	κλητοί	
Matt 22:14	ὀλίγοι	A-NPM	A-NPM	3641	ὀλίγος	ὀλίγοι	
Matt 22:14	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 22:14	ἐκλεκτοί.	A-NPM	A-NPM	1588	ἐκλεκτός	ἐκλεκτοί	
Matt 22:15	Τότε	ADV	ADV	5119	τότε	Τότε	
Matt 22:15	πορευθέντες	V-AOP-NPM	V-AOP-NPM	4198&5679	πορεύομαι	πορευθέντες	
Matt 22:15	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
Matt 22:15	Φαρισαῖοι	N-NPM	N-NPM	5330	Φαρισαῖος	Φαρισαῖοι	
Matt 22:15	συμβούλιον	N-ASN	N-ASN	4824	συμβούλιον	συμβούλιον	
Matt 22:15	ἔλαβον	V-2AAI-3P	V-2AAI-3P	2983&5627	λαμβάνω	ἔλαβον	
Matt 22:15	ὅπως	ADV	ADV	3704	ὅπως	ὅπως	
Matt 22:15	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
Matt 22:15	παγιδεύσωσιν	V-AAS-3P	V-AAS-3P	3802&5661	παγιδεύω	παγιδεύσωσιν	
Matt 22:15	ἐν	PREP	PREP	1722	ἐν	ἐν	
Matt 22:15	λόγῳ.	N-DSM	N-DSM	3056	λόγος	λόγῳ	
Matt 22:16	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:16	ἀποστέλλουσιν	V-PAI-3P	V-PAI-3P	649&5719	ἀποστέλλω	ἀποστέλλουσιν	
Matt 22:16	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
Matt 22:16	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
Matt 22:16	μαθητὰς	N-APM	N-APM	3101	μαθητής	μαθητάς	
Matt 22:16	αὐτῶν	P-GPM	P-GPM	846	αὐτός	αὐτῶν	
Matt 22:16	μετὰ	PREP	PREP	3326	μετά	μετά	
Matt 22:16	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
Matt 22:16	Ἡρῳδιανῶν	N-GPM	N-GPM	2265	Ἡρῳδιανοί	Ἡρῳδιανῶν	
Matt 22:16	λέγοντας	V-PAP-APM	V-PAP-APM	3004&5723	λέγω	λέγοντας	
Matt 22:16	Διδάσκαλε,	N-VSM	N-VSM	1320	διδάσκαλος	Διδάσκαλε	
Matt 22:16	οἴδαμεν	V-RAI-1P	V-RAI-1P	1492&5758	οἶδα	οἴδαμεν	
Matt 22:16	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
Matt 22:16	ἀληθὴς	A-NSM	A-NSM	227	ἀληθής	ἀληθής	
Matt 22:16	εἶ	V-PAI-2S	V-PAI-2S	1510&5719	εἰμί	εἶ	
Matt 22:16	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:16	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
Matt 22:16	ὁδὸν	N-ASF	N-ASF	3598	ὁδός	ὁδόν	
Matt 22:16	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
Matt 22:16	Θεοῦ	N-GSM	N-GSM	2316	θεός	Θεοῦ	
Matt 22:16	ἐν	PREP	PREP	1722	ἐν	ἐν	
Matt 22:16	ἀληθείᾳ	N-DSF	N-DSF	225	ἀλήθεια	ἀληθείᾳ	
Matt 22:16	διδάσκεις,	V-PAI-2S	V-PAI-2S	1321&5719	διδάσκω	διδάσκεις	
Matt 22:16	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:16	οὐ	PRT-N	PRT-N	3756	οὐ	οὐ	
Matt 22:16	μέλει	V-PAI-3S	V-PAI-3S	3199&5719	μέλει	μέλει	
Matt 22:16	σοι	P-2DS	P-2DS	4771	σύ	σοι	
Matt 22:16	περὶ	PREP	PREP	4012	περί	περί	
Matt 22:16	οὐδενός,	A-GSM-N	A-GSM-N	3762	οὐδείς	οὐδενός	
Matt 22:16	οὐ	PRT-N	PRT-N	3756	οὐ	οὐ	
Matt 22:16	γὰρ	CONJ	CONJ	1063	γάρ	γάρ	
Matt 22:16	βλέπεις	V-PAI-2S	V-PAI-2S	991&5719	βλέπω	βλέπεις	
Matt 22:16	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 22:16	πρόσωπον	N-ASN	N-ASN	4383	πρόσωπον	πρόσωπον	
Matt 22:16	ἀνθρώπων·	N-GPM	N-GPM	444	ἄνθρωπος	ἀνθρώπων	
Matt 22:17	εἰπὸν	V-2AAM-2S	V-2AAM-2S	3004&5628	λέγω	εἰπόν	
Matt 22:17	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
Matt 22:17	ἡμῖν,	P-1DP	P-1DP	1473	ἐγώ	ἡμῖν	
Matt 22:17	τί	I-NSN	I-NSN	5101	τίς	τί	
Matt 22:17	σοι	P-2DS	P-2DS	4771	σύ	σοι	
Matt 22:17	δοκεῖ;	V-PAI-3S	V-PAI-3S	1380&5719	δοκέω	δοκεῖ	
Matt 22:17	ἔξεστιν	V-PAI-3S	V-PAI-3S	1832&5719	ἔξεστι(ν)	ἔξεστιν	
Matt 22:17	δοῦναι	V-2AAN	V-2AAN	1325&5629	δίδωμι	δοῦναι	
Matt 22:17	κῆνσον	N-ASM	N-ASM	2778	κῆνσος	κῆνσον	
Matt 22:17	Καίσαρι	N-DSM	N-DSM	2541	Καῖσαρ	Καίσαρι	
Matt 22:17	ἢ	PRT	PRT	2228	ἤ	ἤ	
Matt 22:17	οὔ;	PRT-N	PRT-N	3756	οὐ	οὔ	
Matt 22:18	γνοὺς	V-2AAP-NSM	V-2AAP-NSM	1097&5631	γινώσκω	γνούς	
Matt 22:18	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 22:18	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 22:18	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
Matt 22:18	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
Matt 22:18	πονηρίαν	N-ASF	N-ASF	4189	πονηρία	πονηρίαν	
Matt 22:18	αὐτῶν	P-GPM	P-GPM	846	αὐτός	αὐτῶν	
Matt 22:18	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
Matt 22:18	Τί	I-ASN	I-ASN	5101	τίς	Τί	
Matt 22:18	με	P-1AS	P-1AS	1473	ἐγώ	με	
Matt 22:18	πειράζετε,	V-PAI-2P	V-PAI-2P	3985&5719	πειράζω	πειράζετε	
Matt 22:18	ὑποκριταί;	N-VPM	N-VPM	5273	ὑποκριτής	ὑποκριταί	
Matt 22:19	ἐπιδείξατέ	V-AAM-2P	V-AAM-2P	1925&5657	ἐπιδείκνυμι	ἐπιδείξατε	
Matt 22:19	μοι	P-1DS	P-1DS	1473	ἐγώ	μοι	
Matt 22:19	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
Matt 22:19	νόμισμα	N-ASN	N-ASN	3546	νόμισμα	νόμισμα	
Matt 22:19	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
Matt 22:19	κήνσου.	N-GSM	N-GSM	2778	κῆνσος	κήνσου	
Matt 22:19	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
Matt 22:19	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 22:19	προσήνεγκαν	V-AAI-3P	V-AAI-3P	4374&5656	προσφέρω	προσήνεγκαν	
Matt 22:19	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
Matt 22:19	δηνάριον.	N-ASN	N-ASN	1220	δηνάριον	δηνάριον	
Matt 22:20	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:20	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
Matt 22:20	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
Matt 22:20	Τίνος	I-GSM	I-GSM	5101	τίς	Τίνος	
Matt 22:20	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
Matt 22:20	εἰκὼν	N-NSF	N-NSF	1504	εἰκών	εἰκών	
Matt 22:20	αὕτη	D-NSF	D-NSF	3778	οὗτος	αὕτη	
Matt 22:20	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:20	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
Matt 22:20	ἐπιγραφή;	N-NSF	N-NSF	1923	ἐπιγραφή	ἐπιγραφή	
Matt 22:21	λέγουσιν·	V-PAI-3P	V-PAI-3P	3004&5719	λέγω	λέγουσιν	
Matt 22:21	Καίσαρος.	N-GSM	N-GSM	2541	Καῖσαρ	Καίσαρος	
Matt 22:21	τότε	ADV	ADV	5119	τότε	τότε	
Matt 22:21	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
Matt 22:21	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
Matt 22:21	Ἀπόδοτε	V-2AAM-2P	V-2AAM-2P	591&5628	ἀποδίδωμι	Ἀπόδοτε	
Matt 22:21	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
Matt 22:21	τὰ	T-APN	T-APN	3588	ὁ	τά	
Matt 22:21	Καίσαρος	N-GSM	N-GSM	2541	Καῖσαρ	Καίσαρος	
Matt 22:21	Καίσαρι	N-DSM	N-DSM	2541	Καῖσαρ	Καίσαρι	
Matt 22:21	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:21	τὰ	T-APN	T-APN	3588	ὁ	τά	
Matt 22:21	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
Matt 22:21	Θεοῦ	N-GSM	N-GSM	2316	θεός	Θεοῦ	
Matt 22:21	τῷ	T-DSM	T-DSM	3588	ὁ	τῷ	
Matt 22:21	Θεῷ.	N-DSM	N-DSM	2316	θεός	Θεῷ	
Matt 22:22	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:22	ἀκούσαντες	V-AAP-NPM	V-AAP-NPM	191&5660	ἀκούω	ἀκούσαντες	
Matt 22:22	ἐθαύμασαν,	V-AAI-3P	V-AAI-3P	2296&5656	θαυμάζω	ἐθαύμασαν	
Matt 22:22	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:22	ἀφέντες	V-2AAP-NPM	V-2AAP-NPM	863&5631	ἀφίημι	ἀφέντες	
Matt 22:22	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
Matt 22:22	ἀπῆλθαν.	V-2AAI-3P	V-2AAI-3P	565&5627	ἀπέρχομαι	ἀπῆλθαν	
Matt 22:23	Ἐν	PREP	PREP	1722	ἐν	Ἐν	
Matt 22:23	ἐκείνῃ	D-DSF	D-DSF	1565	ἐκεῖνος	ἐκείνῃ	
Matt 22:23	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
Matt 22:23	ἡμέρᾳ	N-DSF	N-DSF	2250	ἡμέρα	ἡμέρᾳ	
Matt 22:23	προσῆλθον	V-2AAI-3P	V-2AAI-3P	4334&5627	προσέρχομαι	προσῆλθον	
Matt 22:23	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
Matt 22:23	Σαδδουκαῖοι,	N-NPM	N-NPM	4523	Σαδδουκαῖος	Σαδδουκαῖοι	
Matt 22:23	λέγοντες	V-PAP-NPM	V-PAP-NPM	3004&5723	λέγω	λέγοντες	
Matt 22:23	μὴ	PRT-N	PRT-N	3361	μή	μή	
Matt 22:23	εἶναι	V-PAN	V-PAN	1510&5721	εἰμί	εἶναι	
Matt 22:23	ἀνάστασιν,	N-ASF	N-ASF	386	ἀνάστασις	ἀνάστασιν	
Matt 22:23	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:23	ἐπηρώτησαν	V-AAI-3P	V-AAI-3P	1905&5656	ἐπερωτάω	ἐπηρώτησαν	
Matt 22:23	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
Matt 22:24	λέγοντες	V-PAP-NPM	V-PAP-NPM	3004&5723	λέγω	λέγοντες	
Matt 22:24	Διδάσκαλε,	N-VSM	N-VSM	1320	διδάσκαλος	Διδάσκαλε	
Matt 22:24	Μωϋσῆς	N-NSM	N-NSM	3475	Μωϋσῆς	Μωϋσῆς	
Matt 22:24	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
Matt 22:24	Ἐάν	COND	COND	1437	ἐάν	Ἐάν	
Matt 22:24	τις	X-NSM	X-NSM	5100	τὶς	τις	
Matt 22:24	ἀποθάνῃ	V-2AAS-3S	V-2AAS-3S	599&5632	ἀποθνῄσκω	ἀποθάνῃ	
Matt 22:24	μὴ	PRT-N	PRT-N	3361	μή	μή	
Matt 22:24	ἔχων	V-PAP-NSM	V-PAP-NSM	2192&5723	ἔχω	ἔχων	
Matt 22:24	τέκνα,	N-APN	N-APN	5043	τέκνον	τέκνα	
Matt 22:24	ἐπιγαμβρεύσει	V-FAI-3S	V-FAI-3S	1918&5692	ἐπιγαμβρεύω	ἐπιγαμβρεύσει	
Matt 22:24	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 22:24	ἀδελφὸς	N-NSM	N-NSM	80	ἀδελφός	ἀδελφός	
Matt 22:24	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
Matt 22:24	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
Matt 22:24	γυναῖκα	N-ASF	N-ASF	1135	γυνή	γυναῖκα	
Matt 22:24	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
Matt 22:24	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:24	ἀναστήσει	V-FAI-3S	V-FAI-3S	450&5692	ἀνίστημι	ἀναστήσει	
Matt 22:24	σπέρμα	N-ASN	N-ASN	4690	σπέρμα	σπέρμα	
Matt 22:24	τῷ	T-DSM	T-DSM	3588	ὁ	τῷ	
Matt 22:24	ἀδελφῷ	N-DSM	N-DSM	80	ἀδελφός	ἀδελφῷ	
Matt 22:24	αὐτοῦ.	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
Matt 22:25	ἦσαν	V-IAI-3P	V-IAI-3P	1510&5707	εἰμί	ἦσαν	
Matt 22:25	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 22:25	παρ’	PREP	PREP	3844	παρά	παρ’	
Matt 22:25	ἡμῖν	P-1DP	P-1DP	1473	ἐγώ	ἡμῖν	
Matt 22:25	ἑπτὰ	A-NUI	A-NUI	2033	ἑπτά	ἑπτά	
Matt 22:25	ἀδελφοί·	N-NPM	N-NPM	80	ἀδελφός	ἀδελφοί	
Matt 22:25	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:25	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 22:25	πρῶτος	A-NSM-S	A-NSM-S	4413	πρῶτος	πρῶτος	
Matt 22:25	γήμας	V-AAP-NSM	V-AAP-NSM	1060&5660	γαμέω	γήμας	
Matt 22:25	ἐτελεύτησεν,	V-AAI-3S	V-AAI-3S	5053&5656	τελευτάω	ἐτελεύτησεν	
Matt 22:25	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:25	μὴ	PRT-N	PRT-N	3361	μή	μή	
Matt 22:25	ἔχων	V-PAP-NSM	V-PAP-NSM	2192&5723	ἔχω	ἔχων	
Matt 22:25	σπέρμα	N-ASN	N-ASN	4690	σπέρμα	σπέρμα	
Matt 22:25	ἀφῆκεν	V-AAI-3S	V-AAI-3S	863&5656	ἀφίημι	ἀφῆκεν	
Matt 22:25	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
Matt 22:25	γυναῖκα	N-ASF	N-ASF	1135	γυνή	γυναῖκα	
Matt 22:25	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
Matt 22:25	τῷ	T-DSM	T-DSM	3588	ὁ	τῷ	
Matt 22:25	ἀδελφῷ	N-DSM	N-DSM	80	ἀδελφός	ἀδελφῷ	
Matt 22:25	αὐτοῦ·	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
Matt 22:26	ὁμοίως	ADV	ADV	3668	ὁμοίως	ὁμοίως	
Matt 22:26	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:26	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 22:26	δεύτερος	A-NSM	A-NSM	1208	δεύτερος	δεύτερος	
Matt 22:26	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 22:26	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 22:26	τρίτος,	A-NSM	A-NSM	5154	τρίτος	τρίτος	
Matt 22:26	ἕως	ADV	ADV	2193	ἕως	ἕως	
Matt 22:26	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
Matt 22:26	ἑπτά·	A-NUI	A-NUI	2033	ἑπτά	ἑπτά	
Matt 22:27	ὕστερον	ADV	ADV	5305	ὕστερος	ὕστερον	
Matt 22:27	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 22:27	πάντων	A-GPM	A-GPM	3956	πᾶς	πάντων	
Matt 22:27	ἀπέθανεν	V-2AAI-3S	V-2AAI-3S	599&5627	ἀποθνῄσκω	ἀπέθανεν	
Matt 22:27	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
Matt 22:27	γυνή.	N-NSF	N-NSF	1135	γυνή	γυνή	
Matt 22:28	ἐν	PREP	PREP	1722	ἐν	ἐν	
Matt 22:28	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
Matt 22:28	ἀναστάσει	N-DSF	N-DSF	386	ἀνάστασις	ἀναστάσει	
Matt 22:28	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
Matt 22:28	τίνος	I-GSM	I-GSM	5101	τίς	τίνος	
Matt 22:28	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
Matt 22:28	ἑπτὰ	A-NUI	A-NUI	2033	ἑπτά	ἑπτά	
Matt 22:28	ἔσται	V-FDI-3S	V-FDI-3S	1510&5695	εἰμί	ἔσται	
Matt 22:28	γυνή;	N-NSF	N-NSF	1135	γυνή	γυνή	
Matt 22:28	πάντες	A-NPM	A-NPM	3956	πᾶς	πάντες	
Matt 22:28	γὰρ	CONJ	CONJ	1063	γάρ	γάρ	
Matt 22:28	ἔσχον	V-2AAI-3P	V-2AAI-3P	2192&5627	ἔχω	ἔσχον	
Matt 22:28	αὐτήν.	P-ASF	P-ASF	846	αὐτός	αὐτήν	
Matt 22:29	ἀποκριθεὶς	V-AOP-NSM	V-AOP-NSM	611&5679	ἀποκρίνομαι	ἀποκριθείς	
Matt 22:29	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 22:29	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 22:29	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
Matt 22:29	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
